ID,DisplayType,ItemDisplayInfoID,DefaultIconFileDataID,UiOrder
23186,8,133736,973893,2318600
23187,0,133737,973896,2318700
23188,5,133738,973928,2318800
23189,1,133730,973932,2318900
23190,1,133739,973932,2319000
23191,5,133740,973928,2319100
23192,0,133741,973896,2319200
23193,8,133742,973893,2319300
23194,3,133743,973890,2319400
23195,6,133744,973884,2319500
23196,4,133757,973881,2319600
23197,7,133746,973887,2319700
23198,1,133747,973932,2319800
23199,5,133748,973928,2319900
23200,0,133749,973896,2320000
23201,8,133751,973893,2320100
23202,3,133752,973890,2320200
23203,6,133753,973884,2320300
23204,4,133758,973881,2320400
23205,7,133755,973887,2320500
23206,3,147116,132719,2320600
23217,4,155426,986225,2321700
23218,6,133821,986226,2321800
23219,3,133822,986229,2321900
23220,8,133823,986230,2322000
23221,0,156531,986231,2322100
23222,5,133825,986232,2322200
23223,1,155424,986233,2322300
23224,4,155423,986227,2322400
23225,1,155421,986233,2322500
23231,7,133841,973447,2323100
23232,1,136785,973453,2323200
23233,5,133843,973452,2323300
23234,0,136784,973451,2323400
23235,8,133845,973450,2323500
23236,3,133846,973449,2323600
23237,6,133847,973446,2323700
23238,4,138593,973448,2323800
23239,7,133849,973447,2323900
23240,1,136788,973453,2324000
23241,5,133874,973452,2324100
23242,0,136787,973451,2324200
23243,8,133873,973450,2324300
23244,3,133872,973449,2324400
23245,6,133871,973446,2324500
23246,4,138596,973448,2324600
23247,7,133858,973447,2324700
23248,1,136791,973453,2324800
23249,5,133870,973452,2324900
23250,0,136790,973451,2325000
23251,8,133869,973450,2325100
23252,3,133868,973449,2325200
23253,6,133867,973446,2325300
23254,4,138595,973448,2325400
23257,4,138618,985958,2325700
23258,4,138617,985958,2325800
23259,4,138619,985958,2325900
23260,6,133528,985957,2326000
23261,6,133533,985957,2326100
23262,6,133564,985957,2326200
23263,3,133553,985959,2326300
23264,3,133526,985959,2326400
23265,3,133561,985959,2326500
23269,8,133511,985960,2326900
23270,8,133558,985960,2327000
23271,8,133612,985960,2327100
23272,0,133709,985961,2327200
23273,0,134131,985961,2327300
23274,0,133610,985961,2327400
23275,5,133529,985962,2327500
23276,5,133509,985962,2327600
23277,5,133563,985962,2327700
23278,1,133611,985963,2327800
23279,11,144386,986926,2327900
23280,11,144385,986926,2328000
23281,11,144384,986926,2328100
23282,11,144383,986926,2328200
23283,11,142810,986825,2328300
23284,11,142811,986825,2328400
23285,11,142812,986825,2328500
23286,11,142813,986825,2328600
23322,12,133981,926498,2332200
23323,12,133982,926498,2332300
23324,12,133983,926498,2332400
23325,12,133984,926498,2332500
23326,12,140493,920736,2332600
23327,12,140494,920736,2332700
23328,12,140393,920736,2332800
23329,12,140392,920736,2332900
23344,0,134400,133129,2334400
23345,3,134912,132651,2334500
23346,6,35428,457774,2334600
23354,11,134958,986985,2335400
23355,13,134959,987739,2335500
23356,11,134964,988000,2335600
23357,11,134965,988000,2335700
23358,11,134966,988000,2335800
23359,11,134967,988000,2335900
23360,0,178627,995671,2336000
23361,1,134983,995674,2336100
23362,3,134985,995669,2336200
23363,3,134982,995673,2336300
23364,4,134986,995666,2336400
23365,5,134987,995672,2336500
23366,6,134988,995667,2336600
23367,7,134989,995668,2336700
23368,8,134990,995670,2336800
23370,0,178628,995671,2337000
23371,1,134992,995674,2337100
23372,3,134993,995669,2337200
23373,3,134994,995673,2337300
23374,4,134995,995666,2337400
23375,5,134996,995672,2337500
23376,6,134997,995667,2337600
23377,7,134998,995668,2337700
23378,8,134999,995670,2337800
23379,11,135052,995841,2337900
23380,11,135056,996330,2338000
23381,10,134464,1060987,2338100
23383,11,135059,996660,2338300
23400,11,137491,1029170,2340000
23402,11,137493,1029170,2340200
23403,11,136178,1029170,2340300
23404,11,137336,1029170,2340400
23405,11,137492,1029170,2340500
23406,11,137337,1029170,2340600
23407,11,136175,1029170,2340700
23408,11,137494,1029170,2340800
23409,4,135256,998421,2340900
23410,6,135196,998422,2341000
23411,3,135084,998424,2341100
23412,8,135202,998425,2341200
23413,0,182569,998426,2341300
23414,5,135087,998427,2341400
23415,3,135085,998428,2341500
23416,1,135254,998429,2341600
23417,7,135088,998423,2341700
23418,4,139370,998421,2341800
23419,6,135078,998422,2341900
23420,3,135074,998424,2342000
23421,8,135208,998425,2342100
23422,0,182570,998426,2342200
23423,5,135077,998427,2342300
23424,3,135075,998428,2342400
23425,1,135257,998429,2342500
23426,7,135079,998423,2342600
23427,4,138580,998960,2342700
23468,6,135230,998961,2346800
23469,3,135231,998963,2346900
23470,8,135233,998964,2347000
23471,0,135249,998965,2347100
23472,5,135238,998966,2347200
23473,1,135248,998967,2347300
23474,7,135239,998962,2347400
23475,4,138579,998960,2347500
23476,6,135241,998961,2347600
23477,3,135242,998963,2347700
23478,8,135243,998964,2347800
23479,0,135252,998965,2347900
23480,5,135245,998966,2348000
23481,1,135251,998967,2348100
23482,7,135247,998962,2348200
23483,1,134113,985963,2348300
23484,1,134112,985963,2348400
23485,4,138584,999354,2348500
23486,6,135268,999352,2348600
23487,3,135269,999355,2348700
23488,8,135275,999356,2348800
23489,0,135270,999357,2348900
23490,5,135271,999358,2349000
23491,1,135272,999359,2349100
23492,7,135274,999353,2349200
23496,11,135295,999953,2349600
23497,11,135291,999953,2349700
23498,11,135293,999953,2349800
23499,11,135297,999953,2349900
23500,11,135292,999953,2350000
23501,11,135294,999953,2350100
23502,11,135298,999953,2350200
23503,11,135296,999953,2350300
23504,11,135290,999954,2350400
23505,11,138203,999955,2350500
23506,11,138204,999955,2350600
23507,11,138205,999955,2350700
23512,11,138206,999955,2351200
23513,11,135415,794853,2351300
23514,12,135984,1000646,2351400
23515,11,135432,1001981,2351500
23516,11,135433,1001981,2351600
23517,11,135435,1001981,2351700
23518,11,135440,1001981,2351800
23519,13,135508,967887,2351900
23520,13,135512,967887,2352000
23521,13,135510,967887,2352100
23528,13,135511,967887,2352800
23529,7,134836,986228,2352900
23530,11,135516,135321,2353000
23531,11,135518,135321,2353100
23532,12,169211,940808,2353200
23537,11,135690,1003746,2353700
23538,11,135691,1003746,2353800
23543,11,135807,962638,2354300
23544,11,135830,610892,2354400
23545,11,135836,973556,2354500
23546,11,135888,623826,2354600
23547,11,135899,926055,2354700
23548,11,135910,924154,2354800
23549,11,135914,948101,2354900
23550,11,135915,948103,2355000
23551,11,135920,943257,2355100
23552,11,135930,948104,2355200
23553,11,135947,940537,2355300
23554,11,135950,968649,2355400
23555,11,135952,943257,2355500
23566,11,135968,976963,2356600
23570,11,135985,1001684,2357000
23578,13,135987,1002602,2357800
23579,13,135988,1002602,2357900
23580,13,135989,1002602,2358000
23581,13,135990,1002602,2358100
23582,11,136771,135591,2358200
23583,11,136032,962638,2358300
23585,4,136058,998421,2358500
23586,6,136059,998422,2358600
23587,3,136228,998424,2358700
23588,8,136061,998425,2358800
23589,5,136062,998427,2358900
23590,7,136063,998423,2359000
23591,3,136242,998424,2359100
23592,4,136065,998421,2359200
23593,6,136066,998422,2359300
23594,3,136231,998424,2359400
23595,8,136068,998425,2359500
23596,5,136069,998427,2359600
23597,7,136070,998423,2359700
23598,3,136071,998424,2359800
23600,4,136132,1002873,2360000
23601,6,136133,1002874,2360100
23602,3,136136,1002876,2360200
23603,8,136137,1002877,2360300
23604,0,139970,1002878,2360400
23605,5,136140,1002879,2360500
23606,3,136141,1002880,2360600
23607,1,136142,1002881,2360700
23608,7,136143,1002875,2360800
23609,11,139040,1016937,2360900
23611,4,131044,947549,2361100
23612,6,136209,947550,2361200
23613,3,136210,947552,2361300
23614,8,136211,947553,2361400
23615,0,136212,947554,2361500
23616,1,136213,947556,2361600
23617,5,136214,947555,2361700
23618,7,136215,947551,2361800
23619,4,136216,947549,2361900
23620,6,130199,947550,2362000
23621,3,134728,947552,2362100
23622,8,130200,947553,2362200
23623,0,136217,947554,2362300
23624,1,136218,947556,2362400
23625,5,136219,947555,2362500
23626,7,136220,947551,2362600
23627,4,134034,947549,2362700
23628,6,134042,947550,2362800
23629,3,134033,947552,2362900
23630,8,136221,947553,2363000
23631,0,136222,947554,2363100
23632,1,130196,947556,2363200
23633,5,136223,947555,2363300
23634,7,134036,947551,2363400
23636,4,138581,998960,2363600
23637,6,136261,998961,2363700
23638,3,138198,998963,2363800
23639,8,136263,998964,2363900
23640,0,136272,1003603,2364000
23641,5,136265,998966,2364100
23642,1,136273,1003604,2364200
23643,7,136267,998962,2364300
23645,4,136353,1004902,2364500
23646,6,136290,1004900,2364600
23647,3,136282,1007073,2364700
23648,8,136283,1004903,2364800
23649,0,159196,1004904,2364900
23650,5,136291,1004905,2365000
23651,1,136354,1004907,2365100
23652,7,136287,1004901,2365200
23653,3,136288,1004906,2365300
23654,4,136328,1007100,2365400
23655,6,136329,1004900,2365500
23656,3,136331,1007073,2365600
23657,8,136332,1004903,2365700
23658,0,159195,1007074,2365800
23660,5,136334,1004905,2366000
23661,1,136335,1007099,2366100
23662,7,136336,1004901,2366200
23663,3,136337,1004906,2366300
23664,4,136356,1004902,2366400
23665,6,136341,1004900,2366500
23666,3,136342,1007073,2366600
23667,8,136343,1004903,2366700
23668,0,136726,1004904,2366800
23669,5,136345,1004905,2366900
23670,1,136358,1004907,2367000
23671,7,136347,1004901,2367100
23672,3,136348,1004906,2367200
23674,4,136360,1003751,2367400
23675,6,136361,1003752,2367500
23676,3,136368,1003753,2367600
23677,8,136365,1003748,2367700
23678,0,136367,1003749,2367800
23679,1,136369,1003757,2367900
23687,7,136364,1003747,2368700
23688,3,136366,1003756,2368800
23689,5,136371,1003755,2368900
23690,11,136377,1003744,2369000
23691,11,136378,1003744,2369100
23692,11,136375,1003744,2369200
23693,11,136380,1003744,2369300
23694,11,136381,1003746,2369400
23695,11,136382,1003746,2369500
23697,12,136389,1003750,2369700
23698,12,136390,1003750,2369800
23699,12,136391,1003750,2369900
23700,12,136388,1003750,2370000
23701,11,136392,1005278,2370100
23702,1,136404,973453,2370200
23704,11,139260,1044667,2370400
23705,11,136426,1044667,2370500
23706,4,136999,1043736,2370600
23707,6,136458,1014561,2370700
23708,3,136459,1014563,2370800
23709,8,136460,1014564,2370900
23710,0,136461,1014565,2371000
23711,5,136462,1014566,2371100
23712,1,136463,1014567,2371200
23713,7,136464,1014562,2371300
23714,4,136998,1043736,2371400
23715,6,136466,1014561,2371500
23716,3,136467,1014563,2371600
23717,8,136468,1014564,2371700
23718,0,136469,1014565,2371800
23719,5,136470,1014566,2371900
23720,1,136471,1014567,2372000
23721,7,136472,1014562,2372100
23724,7,133992,986227,2372400
23728,4,138583,1016835,2372800
23729,6,136579,1016836,2372900
23730,3,136596,1016838,2373000
23731,8,136581,1016839,2373100
23732,0,136654,1016840,2373200
23733,5,136583,1016841,2373300
23734,1,136653,1016842,2373400
23735,11,138554,1006583,2373500
23736,7,136586,1016837,2373600
23737,4,138582,1016835,2373700
23738,6,136588,1016836,2373800
23739,3,136595,1016838,2373900
23740,8,136590,1016839,2374000
23741,0,136657,1016840,2374100
23742,5,136592,1016841,2374200
23743,1,136656,1016842,2374300
23744,7,136594,1016837,2374400
23745,11,136600,135582,2374500
23746,11,136616,1023428,2374600
23747,11,136617,1023426,2374700
23748,11,136618,533584,2374800
23749,4,138604,1017062,2374900
23750,6,136629,1017063,2375000
23751,3,136630,1017065,2375100
23752,8,136631,1017066,2375200
23753,0,136645,1017067,2375300
23754,5,136633,1017068,2375400
23755,1,136644,1017069,2375500
23756,7,136635,1017064,2375600
23757,4,138603,1017062,2375700
23758,6,136637,1017063,2375800
23759,3,136638,1017065,2375900
23760,8,136639,1017066,2376000
23761,0,136648,1017067,2376100
23762,5,136641,1017068,2376200
23763,1,136647,1017069,2376300
23764,7,136643,1017064,2376400
23765,4,136660,1017344,2376500
23766,6,136661,1017345,2376600
23767,3,136662,1017347,2376700
23768,8,136663,1017348,2376800
23769,0,136664,1017349,2376900
23770,5,136665,1017350,2377000
23771,1,136667,1017351,2377100
23772,7,136666,1017346,2377200
23773,4,136668,1017344,2377300
23774,6,136669,1017345,2377400
23775,3,136670,1017347,2377500
23776,8,136671,1017348,2377600
23777,0,136672,1017349,2377700
23778,5,136673,1017350,2377800
23779,1,136674,1017351,2377900
23780,7,136675,1017346,2378000
23781,4,138587,1017535,2378100
23782,6,136678,1017533,2378200
23783,3,136690,1017536,2378300
23784,8,136681,1017537,2378400
23785,0,136683,1017538,2378500
23786,5,136684,1017539,2378600
23787,1,136685,1017540,2378700
23788,7,136686,1017534,2378800
23789,4,138586,1017535,2378900
23790,6,136688,1017533,2379000
23791,3,136689,1017536,2379100
23792,8,136691,1017537,2379200
23793,0,136692,1017538,2379300
23794,5,136693,1017539,2379400
23795,1,136694,1017540,2379500
23796,7,136695,1017534,2379600
23797,11,136709,1006574,2379700
23798,11,136710,1006574,2379800
23799,11,136711,1006574,2379900
23800,11,136712,1006574,2380000
23801,11,136718,1017820,2380100
23802,11,136719,1017820,2380200
23803,11,136720,1017820,2380300
23804,11,136721,1017820,2380400
23805,11,136888,134993,2380500
23806,6,133047,1045768,2380600
23807,4,136756,1045767,2380700
23808,4,136755,1045767,2380800
23809,11,164580,134993,2380900
23810,5,132495,1036488,2381000
23815,4,136815,1017822,2381500
23816,6,136816,1017823,2381600
23817,3,136819,1017825,2381700
23818,7,136818,1017824,2381800
23819,1,136817,1017830,2381900
23820,8,160418,1017826,2382000
23821,0,178373,1017827,2382100
23822,5,136824,1017828,2382200
23823,3,136830,1017829,2382300
23824,5,136841,998427,2382400
23825,8,136842,998425,2382500
23826,3,136843,998424,2382600
23827,6,136915,998422,2382700
23828,4,136846,1017822,2382800
23829,6,136847,1017823,2382900
23830,3,136848,1017825,2383000
23831,8,160419,1017826,2383100
23832,0,178374,1017827,2383200
23833,5,136851,1017828,2383300
23834,3,136852,1017829,2383400
23835,1,136853,1017830,2383500
23836,7,136854,1017824,2383600
23837,4,137259,1024868,2383700
23838,6,136919,1024869,2383800
23839,3,136863,1024871,2383900
23840,8,136864,1024872,2384000
23841,0,137258,1024873,2384100
23842,5,136867,1024874,2384200
23843,3,136868,1024875,2384300
23844,1,137257,1024876,2384400
23845,7,136870,1024870,2384500
23846,4,137262,1024868,2384600
23847,6,136920,1024869,2384700
23848,3,136873,1024871,2384800
23849,8,136874,1024872,2384900
23850,0,137261,1024873,2385000
23851,5,136876,1024874,2385100
23852,3,136877,1024875,2385200
23853,1,137260,1024876,2385300
23854,7,136879,1024870,2385400
23857,11,136890,134993,2385700
23858,11,164579,134993,2385800
23859,11,164581,134993,2385900
23860,11,136893,134993,2386000
23862,4,139969,1018080,2386200
23863,6,136925,1024869,2386300
23864,3,136926,1024871,2386400
23865,8,136936,1024872,2386500
23866,0,136934,1018081,2386600
23867,5,136929,1024874,2386700
23868,3,136937,1024875,2386800
23869,1,136933,1018082,2386900
23870,7,136932,1024870,2387000
23871,0,136939,134146,2387100
23872,0,105455,134146,2387200
23873,0,105352,134146,2387300
23874,0,136940,134146,2387400
23875,0,136941,134146,2387500
23876,0,136942,134146,2387600
23877,4,136943,1023634,2387700
23878,6,136944,1023635,2387800
23879,3,136945,1023637,2387900
23880,8,136946,1023638,2388000
23881,0,136951,1023639,2388100
23882,5,136947,1023640,2388200
23883,1,136948,1023641,2388300
23884,7,136949,1023636,2388400
23885,11,136955,942251,2388500
23886,4,138610,1021243,2388600
23887,6,136963,1027838,2388700
23888,3,136964,1021238,2388800
23889,8,136965,1021239,2388900
23890,0,136966,1021241,2389000
23891,1,136967,1021242,2389100
23892,7,136968,1021237,2389200
23893,5,136969,1021240,2389300
23894,4,138609,1021243,2389400
23895,6,136971,1027838,2389500
23896,3,136972,1021238,2389600
23897,8,136973,1021239,2389700
23898,0,136974,1021241,2389800
23899,1,136975,1021242,2389900
23900,5,136976,1021240,2390000
23901,7,136978,1021237,2390100
23902,11,138631,1020597,2390200
23903,11,138632,1020597,2390300
23904,11,138629,1020597,2390400
23905,11,138628,1020597,2390500
23906,12,136986,1021482,2390600
23907,12,136987,1021482,2390700
23908,12,136988,1021482,2390800
23909,12,136989,1021482,2390900
23910,4,143298,1022445,2391000
23911,6,136991,1022446,2391100
23912,3,136992,1022448,2391200
23913,8,136993,1022449,2391300
23914,0,136994,1022450,2391400
23919,5,136995,1022451,2391900
23920,1,136996,1022452,2392000
23921,7,136997,1022447,2392100
23922,4,137046,1022866,2392200
23923,6,137047,1022867,2392300
23924,3,137048,1022869,2392400
23925,8,137049,1022870,2392500
23926,0,137051,1022871,2392600
23927,5,137052,1022872,2392700
23928,1,137053,1022873,2392800
23929,7,137054,1022868,2392900
23930,4,138577,1024853,2393000
23931,6,137067,1024854,2393100
23932,0,178184,1024858,2393200
23933,8,137111,1024857,2393300
23934,5,137076,1024859,2393400
23935,3,137077,1024856,2393500
23936,1,137097,1024860,2393600
23937,7,137080,1024855,2393700
23938,4,138576,1024853,2393800
23939,6,137084,1024854,2393900
23940,3,137085,1024856,2394000
23941,8,137112,1024857,2394100
23944,0,178185,1024858,2394400
23954,5,137094,1024859,2395400
23955,1,137100,1024860,2395500
23958,7,137096,1024855,2395800
23959,0,137103,134146,2395900
23960,3,137104,1045769,2396000
23961,3,134977,1045769,2396100
23962,11,137106,937864,2396200
23963,11,137107,937864,2396300
23964,11,137108,937864,2396400
23965,11,137109,937864,2396500
23966,11,137110,937864,2396600
23967,4,138597,1026782,2396700
23968,6,137122,1026783,2396800
23969,3,137123,1026785,2396900
23970,8,137124,1044439,2397000
23971,0,137125,1026786,2397100
23972,5,137126,1026787,2397200
23973,1,137127,1026789,2397300
23974,7,137128,1026784,2397400
23975,4,138598,1026782,2397500
23976,6,137131,1026783,2397600
23977,3,137132,1026785,2397700
23978,8,137133,1044439,2397800
23979,0,137134,1026786,2397900
23980,5,137135,1026787,2398000
23981,1,137136,1026789,2398100
23982,7,137137,1026784,2398200
23986,6,174509,1024854,2398600
23987,3,137164,1024856,2398700
23988,8,137161,1024857,2398800
23989,0,137165,1024858,2398900
23990,9,137159,133762,2399000
23996,3,137154,1024871,2399600
23997,8,137172,1024872,2399700
23998,5,137173,1024874,2399800
23999,11,137178,1027942,2399900
24000,11,137179,1027942,2400000
24001,11,137180,1027942,2400100
24002,11,137181,1027942,2400200
24003,1,137182,1026789,2400300
24007,3,137155,1026789,2400700
24008,6,137191,1026783,2400800
24010,8,137193,1022870,2401000
24011,5,137195,1026787,2401100
24012,5,137199,1026787,2401200
24013,8,137201,1022870,2401300
24014,6,137206,1026783,2401400
24015,3,137207,1026789,2401500
24016,1,137196,1026789,2401600
24017,12,137232,1027159,2401700
24018,12,140155,1027159,2401800
24019,12,137234,1027159,2401900
24020,12,137235,1027159,2402000
24021,11,137236,1027161,2402100
24022,11,137237,1027161,2402200
24023,11,137238,1027161,2402300
24024,11,137239,1027161,2402400
24025,4,139214,1026769,2402500
24026,6,137240,1026770,2402600
24027,3,137114,1026772,2402700
24028,8,137120,1026773,2402800
24029,0,178375,1026774,2402900
24030,5,137242,1026775,2403000
24031,1,137113,1026777,2403100
24032,7,137119,1026771,2403200
24033,3,137244,1026776,2403300
24034,13,137254,1027788,2403400
24035,13,137253,1027788,2403500
24036,13,137255,1027788,2403600
24037,13,137256,1027788,2403700
24038,4,138602,1028604,2403800
24039,11,137266,236262,2403900
24040,11,138122,236262,2404000
24041,6,137268,1028605,2404100
24042,3,137269,1028607,2404200
24043,13,137270,1027788,2404300
24044,8,137271,1028608,2404400
24045,0,138282,1028609,2404500
24046,5,137273,1028610,2404600
24047,0,137274,255346,2404700
24048,1,138284,1028611,2404800
24049,7,137277,1028606,2404900
24050,6,137279,132592,2405000
24051,3,137284,132719,2405100
24052,8,137281,132939,2405200
24053,5,137282,134706,2405300
24054,1,137553,135039,2405400
24055,10,137286,134475,2405500
24057,11,137322,1029170,2405700
24071,11,137396,1016243,2407100
24072,9,137398,1044831,2407200
24073,9,137399,1044830,2407300
24074,9,137360,1044829,2407400
24081,4,138611,1029380,2408100
24082,6,137536,1029373,2408200
24085,3,137540,1029375,2408500
24086,8,137539,1029376,2408600
24087,0,137412,1029378,2408700
24088,5,137538,1029377,2408800
24089,1,137416,1029379,2408900
24092,7,137537,1029374,2409200
24093,11,137420,1029339,2409300
24094,15,180054,1029339,2409400
24095,15,180055,1029339,2409500
24096,15,180056,1029339,2409600
24097,9,137429,1044835,2409700
24098,9,137430,1044836,2409800
24099,9,137431,1044837,2409900
24100,4,137432,1031591,2410000
24101,6,137433,1031592,2410100
24102,3,137434,1031594,2410200
24103,8,137435,1031595,2410300
24104,0,137436,1031596,2410400
24105,5,137437,1031597,2410500
24106,1,137438,1031599,2410600
24107,7,137439,1031593,2410700
24108,3,137440,1031598,2410800
24109,4,137441,1031591,2410900
24110,6,137442,1031592,2411000
24111,3,137443,1031594,2411100
24112,8,137444,1031595,2411200
24113,0,137445,1031596,2411300
24114,5,137446,1031597,2411400
24115,1,137447,1031599,2411500
24116,7,137448,1031593,2411600
24117,3,137449,1031598,2411700
24118,4,137462,1030287,2411800
24119,6,137452,1030288,2411900
24120,3,137453,1030290,2412000
24121,8,137454,1030291,2412100
24122,0,137461,1030292,2412200
24123,5,137456,1030293,2412300
24124,1,137460,1030294,2412400
24125,7,137458,1030289,2412500
24126,3,137459,1030290,2412600
24127,4,137450,1030287,2412700
24128,6,137463,1030288,2412800
24129,3,137464,1030290,2412900
24130,8,137465,1030291,2413000
24131,0,137466,1030292,2413100
24132,5,137467,1030293,2413200
24133,1,137468,1030294,2413300
24134,7,137469,1030289,2413400
24135,3,137470,1030290,2413500
24136,11,137471,132418,2413600
24137,4,138613,1030537,2413700
24138,6,137473,1030538,2413800
24139,3,137474,1030540,2413900
24140,8,137475,1030541,2414000
24141,0,137496,1030542,2414100
24142,5,137477,1030543,2414200
24143,1,137495,1030544,2414300
24145,7,137479,1030539,2414500
24146,4,138612,1030537,2414600
24147,6,137481,1030538,2414700
24148,3,137482,1030540,2414800
24149,8,137483,1030541,2414900
24150,0,137499,1030542,2415000
24151,5,137485,1030543,2415100
24152,1,137500,1030544,2415200
24166,11,144378,1030109,2416600
24167,11,144377,1030109,2416700
24168,11,144376,1030109,2416800
24169,11,144375,1030109,2416900
24170,11,137512,1030156,2417000
24171,11,137511,1030156,2417100
24172,11,137510,1030156,2417200
24173,11,137509,1030156,2417300
24174,11,137505,1031326,2417400
24175,11,137506,1031327,2417500
24176,11,137507,1031328,2417600
24177,11,137508,1031329,2417700
24178,9,137513,1044832,2417800
24179,9,137514,1044833,2417900
24180,9,137515,1044834,2418000
24181,4,137533,1030287,2418100
24182,6,137517,1030288,2418200
24183,3,137518,1030290,2418300
24184,8,137519,1030291,2418400
24185,0,137534,1031128,2418500
24186,5,137521,1030293,2418600
24187,1,137535,1030294,2418700
24188,3,137523,1030290,2418800
24189,7,137524,1030289,2418900
24194,9,137555,1031664,2419400
24195,9,137556,1031665,2419500
24196,9,137557,1031666,2419600
24197,4,138578,1031361,2419700
24198,6,137559,1031362,2419800
24199,3,137560,1031364,2419900
24200,8,137561,1031365,2420000
24201,0,159193,1031366,2420100
24202,5,137563,1031367,2420200
24203,7,137564,1031363,2420300
24204,1,137566,1031368,2420400
24207,4,138192,1031247,2420700
24208,6,137585,1031248,2420800
24209,3,137586,1031250,2420900
24210,8,137587,1031251,2421000
24211,0,138193,1031252,2421100
24212,5,137589,1031253,2421200
24213,1,138196,1031254,2421300
24214,7,137592,1031249,2421400
24215,4,138194,1031247,2421500
24216,6,137595,1031248,2421600
24217,3,137596,1031250,2421700
24218,8,137597,1031251,2421800
24219,0,138195,1031252,2421900
24220,5,137599,1031253,2422000
24221,1,138197,1031254,2422100
24222,7,137601,1031249,2422200
24269,11,137640,1041167,2426900
24270,11,137641,1041167,2427000
24271,11,137642,1041167,2427100
24272,11,137643,1041167,2427200
24273,11,139046,1032381,2427300
24274,11,139045,1032381,2427400
24275,11,139044,1032381,2427500
24276,11,139043,1032381,2427600
24277,4,141135,1033148,2427700
24278,6,140207,1033153,2427800
24279,3,137650,1033155,2427900
24280,8,137654,1033156,2428000
24281,0,159435,1033150,2428100
24282,5,137656,1033157,2428200
24283,1,141137,1033149,2428300
24284,7,137657,1033154,2428400
24285,11,137659,936304,2428500
24286,3,137662,1033155,2428600
24289,4,141138,1033148,2428900
24291,6,140206,1033153,2429100
24292,3,137663,1033155,2429200
24293,8,137664,1033156,2429300
24294,0,159434,1033150,2429400
24295,5,137666,1033157,2429500
24296,1,141140,1033149,2429600
24297,7,137668,1033154,2429700
24298,3,137669,1033155,2429800
24299,3,141551,132687,2429900
24300,5,141550,321417,2430000
24301,6,62612,356214,2430100
24303,6,7255,1030538,2430300
24304,3,7223,1030540,2430400
24305,8,7698,1030541,2430500
24307,5,7225,1030543,2430700
24308,1,7541,1030544,2430800
24309,10,6255,255130,2430900
24310,10,12806,255130,2431000
24311,11,137830,135646,2431100
24312,0,159433,357813,2431200
24313,9,137866,1034142,2431300
24314,9,137867,1034143,2431400
24315,9,137868,1034144,2431500
24316,9,140098,1034164,2431600
24317,11,138953,1033044,2431700
24318,11,138952,1033044,2431800
24319,11,138951,1033044,2431900
24320,11,138950,1033044,2432000
24321,7,137889,1034539,2432100
24322,7,137890,1034539,2432200
24323,7,137891,1034539,2432300
24324,10,137894,1034166,2432400
24325,15,180057,1033073,2432500
24326,15,180058,1033073,2432600
24327,15,180059,1033073,2432700
24328,11,137900,1033073,2432800
24329,9,137901,1035455,2432900
24330,9,137902,1035455,2433000
24331,9,137903,1035455,2433100
24332,9,137904,1035497,2433200
24333,9,137905,1035497,2433300
24334,9,137906,1035497,2433400
24335,9,137908,1035498,2433500
24336,9,137909,1035498,2433600
24337,9,137910,1035498,2433700
24338,9,137911,1035499,2433800
24339,9,137912,1035499,2433900
24340,9,137913,1035499,2434000
24341,11,139042,1016937,2434100
24342,11,139041,1016937,2434200
24343,11,139039,1016937,2434300
24344,9,137921,1035500,2434400
24345,9,137922,1035500,2434500
24346,9,137923,1035500,2434600
24347,6,12466,443329,2434700
24368,9,137925,1035021,2436800
24369,9,137926,1035022,2436900
24370,9,137927,1035023,2437000
24371,4,137930,1035209,2437100
24372,6,137931,1035210,2437200
24373,3,137932,1035212,2437300
24374,8,137933,1035213,2437400
24375,0,178660,1035214,2437500
24376,5,137935,1035215,2437600
24377,1,137936,1035217,2437700
24378,7,137937,1035211,2437800
24379,3,137938,1035216,2437900
24380,9,137940,1035870,2438000
24381,9,137944,1035871,2438100
24382,9,137943,1035872,2438200
24385,0,137948,1035581,2438500
24386,0,137962,1035724,2438600
24387,0,137963,1036021,2438700
24388,4,138570,1035536,2438800
24389,6,137965,1035537,2438900
24390,3,137966,1035539,2439000
24391,8,137967,1035540,2439100
24392,0,178371,1035541,2439200
24393,5,137969,1035542,2439300
24394,3,137970,1035539,2439400
24395,1,137972,1035543,2439500
24396,7,137976,1035538,2439600
24397,4,138569,1035536,2439700
24398,6,137982,1035537,2439800
24399,3,137983,1035539,2439900
24400,8,137984,1035540,2440000
24401,0,178372,1035541,2440100
24402,5,137986,1035542,2440200
24403,3,137987,1035539,2440300
24404,1,137988,1035543,2440400
24405,7,137989,1035538,2440500
24406,11,138003,1036054,2440600
24407,11,138004,1036054,2440700
24408,11,138005,1036054,2440800
24409,11,138006,1036054,2440900
24410,11,138044,1035726,2441000
24411,11,138045,1035726,2441100
24412,11,138046,1035726,2441200
24413,11,138047,1035726,2441300
24414,0,138048,133111,2441400
24415,0,159432,133112,2441500
24420,0,138055,921906,2442000
24421,7,137417,1030539,2442100
24422,11,140079,960240,2442200
24423,0,138083,659360,2442300
24425,8,43956,132940,2442500
24428,8,137688,132940,2442800
24429,3,21182,132649,2442900
24430,3,18838,132649,2443000
24431,3,24957,132649,2443100
24432,3,24600,132649,2443200
24433,0,138082,659360,2443300
