ID,RaceID,ClassID,SexID,OutfitID,ItemID[0],ItemID[1],ItemID[2],ItemID[3],ItemID[4],ItemID[5],ItemID[6],ItemID[7],ItemID[8],ItemID[9],ItemID[10],ItemID[11],ItemID[12],ItemID[13],ItemID[14],ItemID[15],ItemID[16],ItemID[17],ItemID[18],ItemID[19],ItemID[20],ItemID[21],ItemID[22],ItemID[23],DisplayItemID[0],DisplayItemID[1],DisplayItemID[2],DisplayItemID[3],DisplayItemID[4],DisplayItemID[5],DisplayItemID[6],DisplayItemID[7],DisplayItemID[8],DisplayItemID[9],DisplayItemID[10],DisplayItemID[11],DisplayItemID[12],DisplayItemID[13],DisplayItemID[14],DisplayItemID[15],DisplayItemID[16],DisplayItemID[17],DisplayItemID[18],DisplayItemID[19],DisplayItemID[20],DisplayItemID[21],DisplayItemID[22],DisplayItemID[23],InventoryType[0],InventoryType[1],InventoryType[2],InventoryType[3],InventoryType[4],InventoryType[5],InventoryType[6],InventoryType[7],InventoryType[8],InventoryType[9],InventoryType[10],InventoryType[11],InventoryType[12],InventoryType[13],InventoryType[14],InventoryType[15],InventoryType[16],InventoryType[17],InventoryType[18],InventoryType[19],InventoryType[20],InventoryType[21],InventoryType[22],InventoryType[23],PetDisplayID,PetFamilyID
312,8,7,1,0,36,0,0,52544,52545,2362,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5194,-1,-1,65777,14247,18730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,-1,-1,20,7,14,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
317,8,8,0,0,52546,52681,0,0,35,0,0,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65778,65846,-1,-1,472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,7,-1,-1,17,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
318,8,8,1,0,52546,52681,0,0,35,0,0,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65778,65846,-1,-1,472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,7,-1,-1,17,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
422,8,9,0,0,52543,52679,35,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65782,65845,472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,7,17,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4449,23
423,8,9,1,0,52543,52679,35,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65782,65845,472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,7,17,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4449,23
442,8,10,0,0,0,72019,72020,77526,73209,77509,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,105341,105342,105156,104627,105152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,9,17,6,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
443,8,10,1,0,0,72019,72020,77526,73209,77509,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,105341,105342,105156,104627,105152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,9,17,6,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
416,8,11,0,0,6948,35,6124,6139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,472,9724,12684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17,7,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
417,8,11,1,0,6948,35,6124,6139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,472,9724,12684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17,7,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
382,9,1,0,0,49528,49524,49527,6948,2361,0,0,49529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69183,69181,69185,-1,8688,-1,-1,69182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,5,8,0,17,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
383,9,1,1,0,49528,49524,49527,6948,2361,0,0,49529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69183,69181,69185,-1,8688,-1,-1,69182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,5,8,0,17,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
370,9,3,0,0,49502,49503,49504,0,0,6948,0,2508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62614,69187,62617,-1,-1,-1,-1,2409,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,8,-1,-1,0,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27692,8
371,9,3,1,0,49502,49503,49504,0,0,6948,0,2508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62614,69187,62617,-1,-1,-1,-1,2409,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,8,-1,-1,0,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27692,8
376,9,4,0,0,49514,49515,49516,0,36,0,6948,50055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65799,69188,65798,-1,5194,-1,-1,2704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,8,-1,21,-1,0,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
377,9,4,1,0,49514,49515,49516,0,36,0,6948,50055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65799,69188,65798,-1,5194,-1,-1,2704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,8,-1,21,-1,0,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
374,9,5,0,0,35,0,0,49510,0,49512,6948,0,49531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,-1,-1,65789,-1,62598,-1,-1,6318,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,-1,-1,20,-1,7,0,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
375,9,5,1,0,35,0,0,49510,0,49512,6948,0,49531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,-1,-1,65789,-1,62598,-1,-1,6318,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,-1,-1,20,-1,7,0,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
384,9,6,0,0,34652,34655,34659,34650,0,34653,34649,34651,34656,34648,34657,34658,38145,38145,38145,38145,38147,0,41751,40582,0,0,0,0,117245,51501,49738,51494,-1,51500,51498,51497,51499,51496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,16,5,-1,9,10,6,7,8,2,11,18,18,18,18,11,-1,0,0,-1,-1,-1,-1,0,0
385,9,6,1,0,34652,34655,34659,34650,0,34653,34649,34651,34656,34648,34657,34658,38145,38145,38145,38145,38147,0,41751,40582,0,0,0,0,117245,51501,49738,51494,-1,51500,51498,51497,51499,51496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,16,5,-1,9,10,6,7,8,2,11,18,18,18,18,11,-1,0,0,-1,-1,-1,-1,0,0
378,9,7,0,0,52550,52551,6948,52552,36,2362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65801,62573,-1,65800,5194,18730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,0,8,21,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
379,9,7,1,0,52550,52551,6948,52552,36,2362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65801,62573,-1,65800,5194,18730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,0,8,21,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
372,9,8,0,0,49505,49506,0,49508,0,0,0,6948,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62618,62621,-1,9929,-1,-1,-1,-1,472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,7,-1,8,-1,-1,-1,0,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
373,9,8,1,0,49505,49506,0,49508,0,0,0,6948,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62618,62621,-1,9929,-1,-1,-1,-1,472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,7,-1,8,-1,-1,-1,0,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
380,9,9,0,0,49520,49521,49522,35,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65787,62621,4143,472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,7,8,17,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4449,23
381,9,9,1,0,49520,49521,49522,35,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65787,62621,4143,472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,7,8,17,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4449,23
402,10,1,0,0,20904,20902,20903,0,23346,0,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33346,33359,33348,-1,2380,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,8,-1,17,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
403,10,1,1,0,20904,20902,20903,0,23346,0,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33346,33359,33348,-1,2380,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,8,-1,17,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
343,10,2,0,0,58237,24145,24146,23346,0,0,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36789,36790,36793,2380,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,8,17,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
344,10,2,1,0,58237,24145,24146,23346,0,0,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36789,36790,36793,2380,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,8,17,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
329,10,3,0,0,58235,20899,20900,0,0,6948,0,20980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33352,33351,33350,-1,-1,-1,-1,8106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,8,-1,-1,0,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23515,30
330,10,3,1,0,58235,20899,20900,0,0,6948,0,20980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33352,33351,33350,-1,-1,-1,-1,8106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,8,-1,-1,0,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23515,30
320,10,4,0,0,20977,58238,20896,20898,0,50057,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33304,33353,33342,36764,-1,37170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,5,7,8,-1,22,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
325,10,4,1,0,20977,58238,20896,20898,0,50057,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33304,33353,33342,36764,-1,37170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,5,7,8,-1,22,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
321,10,5,0,0,20891,0,52,20978,0,0,51,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33256,-1,9945,33299,-1,-1,9946,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,-1,7,17,-1,-1,8,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
326,10,5,1,0,20891,0,52,20978,0,0,51,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33256,-1,9945,33299,-1,-1,9946,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,-1,7,17,-1,-1,8,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
364,10,6,0,0,34652,34655,34659,34650,0,34653,34649,34651,34656,34648,34657,34658,38145,38145,38145,38145,38147,0,41751,40582,0,0,0,0,117245,51501,49738,51494,-1,51500,51498,51497,51499,51496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,16,5,-1,9,10,6,7,8,2,11,18,18,18,18,11,-1,0,0,-1,-1,-1,-1,0,0
365,10,6,1,0,34652,34655,34659,34650,0,34653,34649,34651,34656,34648,34657,34658,38145,38145,38145,38145,38147,0,41751,40582,0,0,0,0,117245,51501,49738,51494,-1,51500,51498,51497,51499,51496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,16,5,-1,9,10,6,7,8,2,11,18,18,18,18,11,-1,0,0,-1,-1,-1,-1,0,0
323,10,8,0,0,20893,20894,0,20978,20895,0,0,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33258,33259,-1,33299,33260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,7,-1,17,8,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
327,10,8,1,0,20893,20894,0,20978,20895,0,0,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33258,33259,-1,33299,33260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,7,-1,17,8,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
322,10,9,0,0,20892,1396,59,20978,0,0,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33257,2201,3261,33299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,7,8,17,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4449,23
328,10,9,1,0,20892,1396,59,20978,0,0,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33257,2201,3261,33299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,7,8,17,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4449,23
436,10,10,0,0,0,72019,72020,77526,73209,77509,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,105341,105342,105156,104627,105152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,9,17,6,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
437,10,10,1,0,0,72019,72020,77526,73209,77509,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,105341,105342,105156,104627,105152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,9,17,6,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
331,11,1,0,0,58243,23474,23475,23346,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36124,36125,36126,2380,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,8,17,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
332,11,1,1,0,58243,23474,23475,23346,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36124,36125,36126,2380,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,8,17,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
333,11,2,0,0,58242,23477,2361,52533,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36133,36134,8688,65745,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,17,8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
334,11,2,1,0,58242,23477,2361,52533,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36133,36134,8688,65745,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,17,8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
335,11,3,0,0,58240,23344,0,23348,6948,0,0,23347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36118,36120,-1,36122,-1,-1,-1,10671,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,-1,8,0,-1,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29056,37
336,11,3,1,0,58240,23344,0,23348,6948,0,0,23347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36118,36120,-1,36122,-1,-1,-1,10671,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,-1,8,0,-1,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29056,37
339,11,5,0,0,1396,0,3661,23322,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201,-1,18530,36138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,17,20,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
340,11,5,1,0,1396,0,3661,23322,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201,-1,18530,36138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,17,20,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
366,11,6,0,0,34652,34655,34659,34650,0,34653,34649,34651,34656,34648,34657,34658,38145,38145,38145,38145,38147,0,41751,40582,0,0,0,0,117245,51501,49738,51494,-1,51500,51498,51497,51499,51496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,16,5,-1,9,10,6,7,8,2,11,18,18,18,18,11,-1,0,0,-1,-1,-1,-1,0,0
367,11,6,1,0,34652,34655,34659,34650,0,34653,34649,34651,34656,34648,34657,34658,38145,38145,38145,38145,38147,0,41751,40582,0,0,0,0,117245,51501,49738,51494,-1,51500,51498,51497,51499,51496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,16,5,-1,9,10,6,7,8,2,11,18,18,18,18,11,-1,0,0,-1,-1,-1,-1,0,0
345,11,7,0,0,52534,52535,0,6948,36,0,0,2362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65746,36125,-1,-1,5194,-1,-1,18730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,7,-1,0,21,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
346,11,7,1,0,52534,52535,0,6948,36,0,0,2362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65746,36125,-1,-1,5194,-1,-1,18730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,7,-1,0,21,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
341,11,8,0,0,23478,23479,3661,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36125,36140,18530,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,20,17,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
342,11,8,1,0,23478,23479,3661,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36125,36140,18530,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,20,17,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
426,11,10,0,0,0,72019,72020,77526,73209,77509,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,105341,105342,105156,104627,105152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,9,17,6,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
427,11,10,1,0,0,72019,72020,77526,73209,77509,0,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,105341,105342,105156,104627,105152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,9,17,6,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
368,22,1,0,0,49567,49576,49579,23346,6948,0,49578,49577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62558,68130,68131,2380,-1,-1,68128,68129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,7,8,17,0,-1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
421,22,1,1,0,49567,49576,49579,23346,6948,0,49578,49577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62558,68130,68131,2380,-1,-1,68128,68129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,7,8,17,0,-1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
390,22,3,0,0,0,49567,49568,49569,0,2508,0,0,0,49570,6948,49571,0,0,0,0,0,0,0,0,0,0,0,0,-1,62558,62706,62707,-1,2409,-1,-1,-1,98023,-1,69176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,7,8,-1,26,-1,-1,-1,5,0,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30221,1
391,22,3,1,0,0,49567,49568,49569,0,2508,0,0,0,49570,6948,49571,0,0,0,0,0,0,0,0,0,0,0,0,-1,62558,62706,62707,-1,2409,-1,-1,-1,98023,-1,69176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,7,8,-1,26,-1,-1,-1,5,0,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30221,1
396,22,4,0,0,49572,49567,49575,0,37,50055,49574,6948,49573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65849,62558,65847,-1,8483,2704,65850,-1,69175,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,4,8,-1,21,22,5,0,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
